Abkhazia
310,80,Corr Wireless Communications LLC,Corr,Operational
311,90,Long Lines Wireless LLC,Long Lines Wireless,Operational
310,90,AT&T,AT&T,Operational
311,100,High Plains Wireless,High Plains Wireless,Operational
310,100,New Mexico RSA 4 East Ltd. Partnership,Plateau Wireless,Operational
310,110,PTI Pacifica Inc.,PTI Pacifica,Operational
311,110,High Plains Wireless,High Plains Wireless,Operational
310,120,Sprint,Sprint,Operational
310,130,Carolina West Wireless,,Inactive
311,130,Alltel,Alltel,Operational
311,140,MBO Wireless,Sprocket,Operational
310,140,GTA Wireless LLC,,Inactive
310,150,AT&T Mobility,AT&T,Operational
311,150,Wilkes Cellular,,Operational
310,160,T-Mobile,T-Mobile,Operational
310,170,Cingular Wireless,,Inactive
311,170,Broadpoint Inc,PetroCom,Operational
310,180,West Central Wireless,West Central,Operational
310,190,Alaska Wireless Communications LLC,Dutch Harbor,Operational
310,200,T-Mobile,,Inactive
310,210,T-Mobile,,Inactive
311,210,Farmers Cellular Telephone,Farmers Cellular,Operational
310,220,T-Mobile,,Inactive
310,230,T-Mobile,,Inactive
310,240,T-Mobile,,Inactive
310,250,T-Mobile,,Inactive
310,260,T-Mobile,,Operational
311,260,Cellular One,Cellular One,Operational
311,270,Lamar Country Cellular,Lamar Country Cellular,Operational
310,270,T-Mobile,,Inactive
310,280,Contennial Puerto Rio License Corp.,,Inactive
310,290,Nep Cellcorp Inc.,,Inactive
311,290,NEP Wireless,NEP Wireless,Operational
310,300,Smart Call (Truphone),iSmart Mobile,Operational
310,310,T-Mobile,,Inactive
310,311,Farmers Wireless,,Operational
310,320,Smith Bagley Inc, dba Cellular One,Cellular One,Operational
310,330,AN Subsidiary LLC,,Inactive
311,330,Michigan Wireless, LLC,Bug Tussel Wireless,Operational
310,340,Westlink Communications,Westlink,Operational
310,350,Mohave Cellular L.P.,,Inactive
310,360,Cellular Network Partnership dba Pioneer Cellular,,Inactive
310,370,Guamcell Cellular and Paging,,Inactive
311,370,General Communication Inc.,GCI Wireless in Alaska,Operational
310,380,New Cingular Wireless PCS, LLC,,Inactive
310,390,TX-11 Acquistion LLC,Cellular One of East Texas,Operational
310,400,Wave Runner LLC,i CAN_GSM,Operational
310,410,AT&T,AT&T,Operational
310,420,Cincinnati Bell Wireless LLC,Cincinnati Bell,Operational
310,430,Alaska Digitel LLC,,Operational
310,440,Numerex Corp.,,Inactive
310,450,Viaero Wireless,Viaero,Operational
310,460,TMP Corp,Simmetry,Operational
310,470,Omnipoint,,Inactive
310,480,Choice Phone LLC,,Operational
310,490,T-Mobile,T-Mobile,Operational
310,500,Alltel,Alltel,Operational
310,510,Airtel Wireless LLC,Airtel,Operational
310,520,VeriSign,,Inactive
310,530,West Virginia Wireless,,Operational
311,530,NewCore Wireless,NewCore Wireless,Operational
310,540,Oklahoma Western Telephone Company,Oklahoma Western,Operational
310,550,Wireless Solutions International,AT&T,Inactive
310,560,AT&T,AT&T,Operational
310,570,MTPCS LLC,Cellular One,Operational
310,580,Inland Cellular Telephone Company,,Inactive
310,590,Alltel,Alltel,Operational
310,600,New Cell Inc. dba Cellcom,,Inactive
310,610,Elkhart Telephone Co.,Epic Touch,Operational
310,620,Coleman County Telecommunications Inc. (Trans Texas PCS),Coleman County Telecom,Operational
310,630,Choice Wireless,AmeriLink PCS,Operational
310,640,Airadigm Communications,Airadigm,Operational
310,650,Jasper Wireless Inc.,Jasper,Operational
310,660,T-Mobile,,Operational
310,670,Northstar,Northstar,Operational
310,680,AT&T,AT&T,Operational
310,690,Conestoga Wireless Company,Conestoga,Operational
310,700,Cross Valiant Cellular Partnership,,Inactive
310,710,Arctic Slopo Telephone Association Cooperative,,Inactive
310,720,Wireless Solutions International Inc.,,Inactive
310,730,SeaMobile,SeaMobile,Operational
310,740,Convey Communications Inc.,Convey,Operational
310,750,East Kentucky Network LLC dba Appalachian Wireless,,Inactive
310,760,Panhandle Telecommunications Systems Inc.,Panhandle,Operational
310,770,Iowa Wireless Services LLC dba I Wireless,i wireless,Operational
310,780,Connect Net Inc,,Inactive
310,790,PinPoint Communications Inc.,PinPoint,Operational
310,800,T-Mobile,,Inactive
310,810,Brazos Cellular Communications Ltd.,,Inactive
310,820,South Canaan Cellular Communications Co. LP,,Inactive
310,830,Caprock Cellular Ltd. Partnership,Caprock,Operational
310,840,Telecom North America Mobile, Inc.,telna Mobile,Operational
310,850,Aeris Communications, Inc.,Aeris,Operational
310,860,TX RSA 15B2, LP dba Five Star Wireless,,Inactive
310,870,Kaplan Telephone Company Inc.,PACE,Operational
310,880,Advantage Cellular Systems, Inc.,Advantage,Operational
310,890,Rural Cellular Corporation,Unicel,Operational
310,900,Mid-Rivers Communications,Mid-Rivers Wireless,Operational
310,910,First Cellular of Southern Illinois,First Cellular,Operational
310,920,Get Mobile,,Inactive
310,930,Copper Valley Wireless,,Inactive
310,940,Poka Lambro Telecommunications Ltd.,,Operational
310,950,Iris Wireless LLC,XIT Wireless,Operational
310,960,Texas RSA 1 dba XIT Cellular,Plateau Wireless,Operational
310,970,Globalstar USA,Globalstar,Operational
310,980,New Cingular Wireless PCS LLC,,Inactive
310,990,E.N.M.R. Telephone Cooperative,,Inactive
Uruguay
748,00,Compania estatal (ANTEL),Ancel,Operational
748,01,Compania estatal (ANTEL),Ancel,Operational
748,03,Ancel,,Inactive
748,07,Telefónica Móviles Uruguay,Movistar,Operational
748,10,AM Wireless Uruguay S.A.,Claro,Operational
Uzbekistan
434,01,Buztel,,Operational
434,02,Uzmacom,,Operational
434,04,Unitel LLC,Beeline,Operational
434,05,Coscom,Ucell,Operational
434,06,Perfectum Mobile,,Operational
434,07,Uzdunrobita,MTS,Operational
Vanuatu
541,01,Telecom Vanatou,Smile,Operational
541,05,Digicel,Digicel,Operational
Venezuela
734,01,Digitel,Digitel,Operational
734,02,Digitel,Digitel,Operational
734,03,Digitel,Digitel,Operational
734,04,Movistar,Movistar,Operational
734,06,Movilnet,Movilnet,Operational
Vietnam
452,01,Vietnam Mobile Telecom (VMS),MobilFone,Operational
452,02,Vinaphone,Vinaphone,Operational
452,03,S-Telecom,S-Fone,Operational
452,04,Viettel Corporation (Viettel Mobile),Viettel,Operational
452,05,Hanoi Telecom,Vietnamobile,Operational
452,06,EVN Telecom,E-Mobile,Operational
452,07,GTEL Mobile JSC,Beeline VN,Operational
Yemen
421,01,SabaFon,,Operational
421,02,Spacetel Yemen,,Operational
421,03,Yemen Mobile,Yemen Mobile,Operational
421,04,Y,HiTS-Unitel,Operational
Zambia
645,01,Zain,,Operational
645,02,MTN,,Operational
645,03,Zamtel,,Operational
Zimbabwe
648,01,Net*One Cellular Ltd,Net One,Operational
648,03,Telecel Zimbabwe Ltd,Telecel,Operational
648,04,Econet Wireless,Econet,Operational
